population,exclusion_reason,source_row,smiles,PPS_r_i_docking_score,PR_r_i_docking_score
PPS,invalid_flag,17159,c1cc(CN2CCN(C(=O)Nc3ccc(O)c([N+]([O-])=O)c3)CC2)ccc1CNC(c1cc2ccc3c(c2n1)cccc3)=O,0.0,
PPS,invalid_flag,17162,c1cc(CN2CCC(CNC(c3cc4c(cc3)[nH]c(=O)c3cccc4)c3)=O)CC2)ccc1CNC(c1cc2ccc(C(=O)N)cc2[nH]1)=O,0.0,
PPS,invalid_flag,17174,c1ccc(COc2ccc(CNC(NCC3CN(CCc4ccc(C(=O)N)nc4)=O)cc3)CC2)cc1,0.0,
PPS,invalid_flag,17186,Fc1cc(CN2CC3CN(CC(=O)Nc4cccc(C(=O)N)c4)CC3)CC2)ccc1CNC(=O)c1cc2c(cc1)CC2,0.0,
PPS,invalid_flag,17193,c1cc(CN2C3CN(C(=O)c4ccc(C(=O)N)cc4)CC3)C2)ccc1CNC(=O)c1cc2ccc(N3CCN(C(=O)N)CC3)cc2[nH]1,0.0,
PPS,invalid_flag,17208,c1cc(CN2CC(CNC(c3ccc4cc(C(=O)N)ccc4[nH]3)=O)C2)cc(CN2CC(C(=O)NC)CC2)c1,0.0,
PPS,invalid_flag,17218,c1(NC(=O)c2cc3c(cc2)NCCN(C)C3)cc(CN2CCC(c3cc(C(=O)N)ccc3)CC2)cc1COc1ccc(C(=O)N)cc1,0.0,
PPS,invalid_flag,17248,c1ncc(CN2CCC(C(C(=O)Nc3ccc(C(F)(F)F)cc3)(O)C)CC2)c1CNC(=O)c1cc(C(=O)N)ccc1,0.0,
PPS,invalid_flag,17263,c1cc(CN2C(=O)C(CC(=O)NCc3ccc(C(=O)N)cc3)CC2)cc(C(=O)NC2C3CC4CC(C3)N4C)cc21,0.0,
PPS,invalid_flag,17264,c1cc(CN2CCC(CNC(c3ccc4cc(CNC(=O)N)ccc4[nH]3)=O)C2)ccc1Cn1ccc2cccc(C(=O)N)c21,0.0,
PPS,invalid_flag,17276,c1cc(CN2CC(NC(c3ccc(C(F)(F)F)nc3)C)CC2)ccc1CNC(c1cc2c(c1)cccn2)=O,0.0,
PPS,invalid_flag,17291,n1c2cc(C(NCCN3CCCCNC(=O)C(F)C)CC3)ccc2[nH]c1=O,0.0,
PPS,invalid_flag,17302,c1cc(CN2CCCC(NCCCNC(=O)Nc3ccc3[nH]nc(C)c3c2)CC2CNC(=O)CC2)cc1,0.0,
PPS,invalid_flag,17324,C1C(CC(NCc2ccc3c(c2)OCO3)=O)CN1Cc1ccc(C(NCc2ccc(C(=O)N)cc2)=O)c1,0.0,
PPS,invalid_flag,17330,c1cc(CN2CCC(CNC(c3ccc4cccc(N)n4)n3)=O)CC2)cc(CCNC(c2c3ccccc3[nH]n2)=O)c1,0.0,
PPS,invalid_flag,17353,c1cc(CN2CC(C(CNc3ccc(C(=O)C)cc3)O)CC2)ccc1CNC(c1cc2c(cc1)CNC(=O)CN)cc2)=O,0.0,
PPS,invalid_flag,17377,c1c(C2CN(C(=O)Nc3ccc(C(F)(F)F)cc3)C2)ccc(CN2CCC(CN(C)C)CC2)CC#N,0.0,
PPS,invalid_flag,17389,c1cc(CN2CC(CNC(c3cc(C(F)(F)F)cc(C(=O)N)n3)=O)CC2)cc(CNC(=O)c2c3cccc(C(N)=O)c3nc2)c1,0.0,
PPS,invalid_flag,17405,c1cc(CN2CCC(CNC(c3cc(C(F)(F)F)cc([N+]([O-])=O)c3)=O)CC2)ccc1CNC(c1cc2c(cc1)CC(CN)N)cc2)=O,0.0,
PPS,invalid_flag,17422,c1ccc(CC2CN(C(CC(CNC(=O)c3cccc(C(=O)N)c3)O)CC2)C)c1,0.0,
PPS,invalid_flag,17492,c1cc2c(cc(CNC(=O)c3ccc4cccc(O)c4[nH]3)cc2oc1C=CN(C)C,0.0,
PPS,invalid_flag,17511,C1C(CC2CN(Cc3ccc(C(=O)N)cc3)CC2)CN(C(=O)c1ccc(CN2CCN(C(=O)c3ccc(C(F)(F)F)nc3)CC2)c1,0.0,
PPS,invalid_flag,17523,c1(CN2CCC(CCN3C(=O)c4ccc(O)cc4C3)CC2)ccc(CNC(c2c3nc[nH]c3ncc2)=O)c1,0.0,
PPS,invalid_flag,17525,c1cc(CN2CC3(C(=O)N(CCc4ccc(C(N)=O)cc4)CC3)CC2)ccc1CNC(c1cnn2cccn2)c1)=O,0.0,
PPS,invalid_flag,17526,C1C(C(CN2CCC(CCc3ccc(C(=O)N)cc3)CC2)CNC1CC1CCN(c2cc(C(=O)N)ccc2)C1,0.0,
PPS,invalid_flag,17544,c1cc(CN2CC(NC(c3[nH]c(C)c(C(=O)N)c3)=O)CC2)ccc1CNC(=O)c1ccc2c(oc2n1)CNC(=O)C,0.0,
PPS,invalid_flag,17557,c1ccc(CN2CCCCC2C(=O)NC(CC(=O)NCc2cc3c(cc2)nccc3)c1F,0.0,
PPS,invalid_flag,17573,c1cc(CN2CCC(CNC(CNC(c3cccc(C(F)(F)F)n3)=O)CC2)ccc1CNC(=O)c1cccn(C(C)C(=O)N)c1,0.0,
PPS,invalid_flag,17588,c1ccc(CN2CC(NC(NCc3cccc(C(F)(F)F)n3)=O)CC2)c1CNC(c1cc2c(cc1)CCNCC2)=O,0.0,
PPS,invalid_flag,17589,c1cc(CN2CC(CNC(c3ccc(C#N)nc3)=O)CC2)ccc1CNC(c1ccc2ccccn2c1)=O,0.0,
PPS,invalid_flag,17599,n1cc(CN2CCC(NC(Nc3cccc(C(F)(F)F)c3)=O)CC2)cc1CNC(c1cc2c(cc1)CCNCC2)=O,0.0,
PPS,invalid_flag,17670,c1cc(CN2CC(CNC(c3ccc(C(F)(F)F)nn3)=O)CC2)ccc1CNC(=O)Nc1cc2c(oc(N)n2)c1,0.0,
PPS,invalid_flag,17684,c1ccc(CN2CCC(CCNC(c3cc(C(F)(F)F)nn3)=O)CC2)cc1CNC(=O)c1ccc2c(=O)n(C)ccc2n1,0.0,
PPS,invalid_flag,17690,C(F)(c1ccc(C(=O)N(CC(=O)NC2CCN(CC(=O)N)CC2)C)c1)c1ccc(CNC(CN)=O)cc1,0.0,
PPS,invalid_flag,17698,c1cc(CN2CCN(C(=O)Nc3cccc(C(F)(F)F)n3)CC2)ccc1CNC(=O)c1cc2c([nH]n1)CC(CN)C2,0.0,
PPS,invalid_flag,17700,c1cc(CN2CCC(c3cc(C(=O)N)cnc3)CC2)cc(CN2CCCC(C(NC(CNC(c3ccc(F)cc3)=O)C)C2)c1,0.0,
PPS,invalid_flag,17713,c1cc(CN2CC(CCNC(=O)c3ccc(C(F)(F)F)nn3)CC2)ccc1CNC(N1CCN(c2ccc(C(=O)N)cc2)=O)C1,0.0,
PPS,invalid_flag,17715,c1cc(CN2CC(NS(c3cc(C(=O)N)ccc3)=N2)ccc1CNC(c1cc2c(cc1)CCC(N)CC2)=O,0.0,
PPS,invalid_flag,17777,c1cc(CN2CCC(CNC(=Nc3ccc(C(F)(F)F)nn3)=O)CC2)ccc1CNC(c1cc2c([nH]nc2)nc1)=O,0.0,
PPS,invalid_flag,17823,c1ncc(CN2CCC(CNC(c3cc(C(F)(F)F)ncc3)=O)CC2)c1CNC(c1cc2c(cc1)CCNCC2)=O,0.0,
PPS,invalid_flag,17826,c1cc(CN2CC(NC(=O)Nc3ccc(C(F)(F)F)cc3)CC2)ccc1CNC(C1CC1(=O)N)=O,0.0,
PPS,invalid_flag,17828,c1cc(CN2CCCC(CC(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc1CNC(=O)c1cc2c([nH]c1)ccc(C(=O)NC1CCN(CC(=O)N)CC1)c2,0.0,
PPS,invalid_flag,17836,c1cc(CN2CC(CNC(c3cc(C(F)(F)F)ccn3)=O)CC2)ccc1CNC(=O)C1CN(C(C(=O)N)C1)=O,0.0,
PPS,invalid_flag,17842,c1cc(CN2CCC(CNC(=O)c3ccc(N)nc3)CC2)ccc1CNC(=O)c1cc2ccc(N3CCN(C(=O)N)CC3)cc2[nH]1)CNC(=O)CN,0.0,
PPS,invalid_flag,17863,C1C(C(C(=O)N2CC(O)CC2NC(=O)c2cc3c(cc2)[nH]cn3)COC1CNC(c1cc2c([nH]nc2)nc1)=O,0.0,
PPS,invalid_flag,17864,c1(CN2CCCC(C(=NOCC(=O)Nc3cc(C(N)=O)ccc3)CC2)ccc(CN2CCC(C(NC(C(N)=O)C)CC2)=O)cc1,0.0,
PPS,invalid_flag,17872,c1cc(CN2CCC(CNC(c3ccc(C(F)(F)F)nc3)=O)CC2)ccc1CNC(=O)N1Cc2cc(C(N)=O)cc2C1,0.0,
PPS,invalid_flag,17878,c1cc(CN2CCC(CNC(Nc3cc(C(F)(F)F)ccc3)=O)CC2)ccc1CNC(=O)Nc1cc2[nH]nc(N)c2n1,0.0,
PPS,invalid_flag,17887,c1cc(CN2CCN(C(NC(CNC(Nc3ccccc3)=O)C)CC2)ccc1CNC(=O)c1nc2c(s1)CN(C)CC2,0.0,
PPS,invalid_flag,17933,c1cc(CN2CCC(CCN3C(=O)c4c(C(N)=O)c(F)cc4)CC32)ccc1CNC(=O)c1ccn(C(=O)N)n1,0.0,
PPS,invalid_flag,17942,O(c1ccc(CN2CC(NC(c3cc(C(F)(F)F)cc(CN)n3)=O)CC2)cc1CNC(=O)c1ccc2[nH]nc(C)c2n1,0.0,
PPS,invalid_flag,17965,c1cc(CN2CC(NC(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc1CNC(c1cc2c(cc1)C(=O)NC2,0.0,
PPS,invalid_flag,17984,c1c2c(cc(CN3CC(CNC(c4cc(C(=O)N)ccc4)=O)CC3)cc2)cc1CNC(=O)c1cc2c([nH]nc2)cc1,0.0,
PPS,invalid_flag,17986,c1cc(CN2CC(CNC(=O)Nc3ccc(C(F)(F)F)nc3)CC2)ccc1CNC(=O)Nc1c2c(cc(CN)cn2)cc1,0.0,
PPS,invalid_flag,17991,c1cc(CN2CCN(C(=O)Nc3cccc(C(=O)N)c3)CC2)ccc1CNC(=O)Nc1cc2[nH]nc(N)c2n1,0.0,
PPS,invalid_flag,18000,C1CC(C(OCN2C(=O)N(c3ccc(C(F)(F)F)nc3)CC2)CN1c1ccc(C(=O)N)cc1,0.0,
PPS,invalid_flag,18007,c1cc(CN2CC(NC(Nc3ccccc3)=O)CC2)ccc1CNC(=O)c1c2c(c(N)ncn2)nc1,0.0,
PPS,invalid_flag,18011,c1ccc(CN2CC(CNC(c3cc(C(F)(F)F)cc(N)n3)=O)CC2)cc1CNC(=O)c1cc2n(ccnc2)nc1,0.0,
PPS,invalid_flag,18018,c1cc(CN2CCC(CNC(c3cc(C(F)(F)F)[nH]n3)=O)CC2)ccc1CNC(N1CCN(CC(Nc2ccc(C(N)=O)cc2)=O)CC1,0.0,
PPS,invalid_flag,18035,c1cc(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)C2)cc(CNC(c2cc3c([nH]n[nH]3)cc2)=O)c1,0.0,
PPS,invalid_flag,18048,c1cc(CN2C3CN(CC(=O)Nc4ccc(C(=O)N)cc4)CC3)CC2)ccc1CNC(=O)c1[nH]c2c(c1)CNCC2,0.0,
PPS,invalid_flag,18053,s1cc(CN2CC(NC(=O)Nc3ccc(C(F)(F)F)nc3)CC2)c1CNC(=O)c1c2c([nH]n1)CN(C)CC2,0.0,
PPS,invalid_flag,18066,C1N(c2ccc(C(=O)NCCN(C)C)cc2)CCC1CNC(c1cc2c(c1)CNC(C)C2)=O,0.0,
PPS,invalid_flag,18083,c1cc(CN2CC(NC(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc1CNC(C1CN(C(c2cc3c([nH]nc3)nc2)=O)C1,0.0,
PPS,invalid_flag,18096,O=C1C(=O)C(CC1Cc1ccc(CNC(=O)c2cc3cnc(N)nc3[nH]2)cc1,0.0,
PPS,invalid_flag,18105,c1cc(CN2CCN(C(c3ccc(C(N)=O)cc3)=O)CC2)ccc1CNC(=O)c1c2c(c(N)nn2)ccc1,0.0,
PPS,invalid_flag,18106,c1cc(CN2CCC(CNC3CN(C(=O)Nc4cccc(O)n5)CC4)cc3C2)ccc1CNC(=O)N1CC(F)CC1,0.0,
PPS,invalid_flag,18130,c1c2c(cc(CN3CC(NC(=O)Nc4ccc(C(=O)N)cc4)CC3)nc2)cc1CNC(=O)c1[nH]c2c(c1)CNC(C)(C)C2,0.0,
PPS,invalid_flag,18132,O=C(C1CN(Cc2ccc(CNC(c3cc(C(F)(F)F)cc(CN)c3)=O)cc2)CC1)N1CCC(CNC(=O)Nc2ccc(C(F)(=F)F)nc2)C1,0.0,
PPS,invalid_flag,18146,c1c(CN2CC(CNC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc(CNC(=O)NCC=C(=O)NO)c1,0.0,
PPS,invalid_flag,18149,C1CC(NC(=O)Nc2ccc(C(=O)N)cc2)CC1CNC(c1[nH]c2cc(CN3CCNC(=O)CC3)ccc21)=O,0.0,
PPS,invalid_flag,18152,c1cc(CN2CC(NC(=O)Nc3ccc3[nH]nc(N)c3n2)C#N)ccc1CNC(=O)c1cc2c([nH]nc2)cc1,0.0,
PPS,invalid_flag,18165,c1cc(CN2CCC(CNC(=O)Nc3ccc(CN)cc3)CC2)ccc1CNC(c1c[nH]c2c1ccc(C(N)=O)c2,0.0,
PPS,invalid_flag,18173,c1ccc(CN2CC(CCN3C(=O)c4c(CN)cccc4C3)C2)ccc1CNC(=O)Nc1c2ncccc2[nH]n1,0.0,
PPS,invalid_flag,18177,c1cc(CN2CC(NC(Nc3ccc(C(N)=O)cc3)=O)CC2)ccc1CNC(=O)c1[nH]c2ccc(CN)cc2[nH]1,0.0,
PPS,invalid_flag,18188,c1c(CN2CCN(C(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc(CNC(=O)c2c3c([nH]n2)CN(C)CC3)cc1,0.0,
PPS,invalid_flag,18194,C1CN(C(=O)CN2CC(CNC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)CN1CC1CCN(C(=O)c2[nH]c3c([nH]2)ccc(N)n3)C1,0.0,
PPS,invalid_flag,18200,c1c(CN2CCC(NC(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc(CNC(=O)CN2C(=O)NCCC2)cc1,0.0,
PPS,invalid_flag,18201,c1c(CN2CC(NC(NCc3ccc(C(N)=O)cc3)=O)CC2)ccc(CNC(=O)Nc2cc3n[nH]c(N)n3n2)cc1,0.0,
PPS,invalid_flag,18202,c1ccc(CN2CC(NC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc1CNC(=O)Nc1c2c(cccc2)[nH]n1,0.0,
PPS,invalid_flag,18209,c1cc(CN2CCN(C(=O)c3ccc(C(F)(F)F)nc3)CC2)ccc(CNC(=O)Nc2cc(S(=O)(N)=O)ccc2)c1,0.0,
PPS,invalid_flag,18211,c1c(CN2CCC(CNC(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)C(=O)NC2CN(C)C(=O)C2)cc1,0.0,
PPS,invalid_flag,18219,c1cc(CN2CC(CNC(c3cc(C(F)(F)F)ccn3)=O)CC2)ccc(CN2CCN(C(=O)NC(C)(CC(=O)N)C)CC2)c1,0.0,
PPS,invalid_flag,18235,c1c(CN2CC(NC(Nc3cccc(C(F)(F)F)c3)=O)CC2)ccc(CNC(=O)CNC(=O)C(=O)NO)cc1,0.0,
PPS,invalid_flag,18237,c1ccc(CN2CC(NC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc1CNC(Nc1cc2c(cc1)OCO2)=O,0.0,
PPS,invalid_flag,18240,c1ccc(CN2CC(CNC(Nc3cccc(C(F)(F)F)c3)=O)CC2)ccc1CNC(=O)N1CCN(C(=O)N)CC1,0.0,
PPS,invalid_flag,18245,c1c(CN2CC(NC(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2cc(CN)ncn2)cc1,0.0,
PPS,invalid_flag,18246,c1ccc(CN2CCN(C(NCCNC(Nc3ccc(F)cc3)=O)C)CC2)ccc1CNC(=O)c1[nH]c2c(c1)CNC(C)(C)C2,0.0,
PPS,invalid_flag,18251,c1cc(CN2CC(CNC(c3c[nH]c(N)n3)=O)CC2)ccc(CNC(=O)Nc2ccncc2)c1,0.0,
PPS,invalid_flag,18277,c1ccc(CN2CC(CNC(Nc3cccc(CN)n3)=O)CC2)ccc1CNC(c1c2c(cc(N)nc2)[nH]n1)=O,0.0,
PPS,invalid_flag,18283,Clc1ccc(CN2CC3C(CN(C(=O)c4ccc(C(=O)N)cc4)C3)C2)ccc1CNC(=O)Nc1c2c(cccn2)ccn1,0.0,
PPS,invalid_flag,18286,c1cc(CN2CCC(CNC(Nc3ccc(C(F)(F)F)nc3)=O)CC2)ccc1CNC(=O)Nc1c2c(ccc2)OCO2,0.0,
PPS,invalid_flag,18287,c1c(CN2CCN(c3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2ccc(C(=O)N)cc2)cc1,0.0,
PPS,invalid_flag,18289,c1c(CN2CCN(C(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc(CNC(=O)CNC(=O)c2[nH]c3c([nH]c(=O)[nH]3)n2)cc1,0.0,
PPS,invalid_flag,18307,c1cc(CN2c3cc(C(=O)NC(C(=O)N)N)CC3)ccc2)ccc1CNC(=O)Nc1c2ncccc2ncc1,0.0,
PPS,invalid_flag,18314,c1cc(CN2CCN(C(C(Nc3cc(C(F)(F)F)[nH]n3)=O)C)N)CC2)ccc1CNC(=O)c1[nH]nc(C(C)C)c1,0.0,
PPS,invalid_flag,18321,c1ccc(CN2CC(CNC(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc1CNC(=O)c1c[nH]c(N)n1,0.0,
PPS,invalid_flag,18322,c1cc(CN2CCN(C(=O)NC(C(NCc3ccc(C(F)(F)F)cc3)=O)C)CC2)ccc1CNC(=O)N1Cc2c(cc(C(=O)N)n[nH]2)CC1,0.0,
PPS,invalid_flag,18323,c1cc(CN2CC(NC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)cc(CNC(=O)Nc2ccc(CN)nc2)cc1,0.0,
PPS,invalid_flag,18330,c1c(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)ccc(CNC(=O)Nc2cc(C(F)(F)F)cc(N)n2)cc1F,0.0,
PPS,invalid_flag,18337,c1cc(CN2CC(CNC(Nc3cccc(CN)cc3)=O)CC2)ccc1CNC(=O)c1[nH]c2c(c1)CC(N)C2,0.0,
PPS,invalid_flag,18338,c1ccc(CN2CC(NC(c3cc(C(F)(F)F)cc(CN)n3)=O)CC2)ccc1CNC(=O)Nc1c2c(ccc1)CCN(C)C2,0.0,
PPS,invalid_flag,18339,c1c(CN2CCN(C(=O)c3cc(C(N)=O)ccc3)CC2)ccc(CNC(c2cc3c([nH]2)cc(CN)cc3)=O)nc1,0.0,
PPS,invalid_flag,18345,C1C(CC2C(=CC(=O)CC2C(=O)NCc2ccc(CN)cc2)CN1CC1COC(N)=N1,0.0,
PPS,invalid_flag,18354,c1c(CN2CCN(C(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc(CNC(=O)Nc2ccc(N)nc2)cc1,0.0,
PPS,invalid_flag,18356,c1cc(CN2CC(CNC(c3cc(C(F)(F)F)ccn3)=O)CC2)ccc1CNC(=O)Nc1c2CNC(=O)NC2Cc1cn[nH]c1,0.0,
PPS,invalid_flag,18358,c12cc(CNC(=O)NC(CN3CCN(c4ccc(C(F)(F)F)cc4)CC3)=O)CC1CNC(=O)N(C)C)CC2,0.0,
PPS,invalid_flag,18359,c1c(CN2CCC(CN3C(=O)c4ccc(C(=O)N)cc4CC3)CC2)ccc(CNC(=O)Nc2ccc(CN)nc2)cc1,0.0,
PPS,invalid_flag,18360,c1[nH]c(CN2CC(CNC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc1CCC(=O)N,0.0,
PPS,invalid_flag,18372,c1cc(CN2CC(CNC(Nc3cc(C)on3)=O)CC2)ccc1CNC(c1c2c(c(N)ncn2)nc1)=O,0.0,
PPS,invalid_flag,18374,c1c(CN2CC(NC(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc(CNC(=O)Nc2cc3c([nH]nc3)[nH]2)cc1,0.0,
PPS,invalid_flag,18381,c1cc(CN2CCC(CNC(NC(Nc3cccc(N)=O)n3)=O)C)CC2)ccc1CNC(=O)c1[nH]c2ccc(N3CCN(C)CC3)cc2n1,0.0,
PPS,invalid_flag,18390,c1cc(CN2CC(CNC(c3c[nH]c(=O)[nH]c3=O)=O)CC2)ccc(CNC(c2cc3c([nH]nn3)cc2)=O)c1,0.0,
PPS,invalid_flag,18392,c1c(CN2CCN(C(Nc3ccc(CN)cc3)=O)CC2)ccc(CNC(=O)c2cc3c([nH]2)ccc(N)n3)cc1,0.0,
PPS,invalid_flag,18401,c1cc(CN2CC(CNC(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc1CNC(=O)Nc2ccc(CN)cc2)cc1,0.0,
PPS,invalid_flag,18402,c1ccc(CN2Cc3cc(CNC(=O)CN(C)C)ccc3C2)ccc1CNC(=O)Nc1c2c(cccn2)ccc1,0.0,
PPS,invalid_flag,18412,c1cc(CN2CCN(C(=O)NC(CC(N)=O)Cc3ccc(C(F)(F)F)nc3)CC2)ccc1CNC(Nc1c2c(cccn2)CN)ccc1)=O,0.0,
PPS,invalid_flag,18415,c1ccc(CN2CC(CNC(Nc3cccc(CN)c3)=O)CC2)ccc1CNC(c1[nH]c2c(c1)CN(C)C(=O)CC2)=O,0.0,
PPS,invalid_flag,18422,c1cc(CN2CC(NC(NC3CCN(C(=O)Nc4ccc(C(=O)N)cn4)=O)CC3)CC2)ccc1CNC(=O)Nc1c2c(cccn2)ccc1,0.0,
PPS,invalid_flag,18424,c1c(CN2CCN(C(=O)NC(c3ccc(C(F)(F)F)cc3)=O)CC2)ccc(CNC(c2[nH]c3c(n2)ccc(N)n3)=O)cc1,0.0,
PPS,invalid_flag,18425,c1c(CN2CC(C(NCc3ccc(C(F)(F)F)cc3)=O)CC2)ccc(CNC(Nc2cc3[nH]nc(C)n3n2)=O)cc1,0.0,
PPS,invalid_flag,18428,c1c(CN2CC(CNC(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2ccc(N)nc2)cc1,0.0,
PPS,invalid_flag,18438,c1c(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2cc(C(=O)N)ccc2)cc1,0.0,
PPS,invalid_flag,18441,c1ccc(CN2CC(CNC(Nc3cccc(C(F)(F)F)c3)=O)CC2)ccc1CNC(=O)Nc1c2c(ccc2)CN(C)CC1,0.0,
PPS,invalid_flag,18448,c1c(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2ccc(N)nc2)nc1,0.0,
PPS,invalid_flag,18452,c1ccc(CN2CC(CNC(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc1CNC(c1[nH]c2c(c1)C(=O)NCC2)=O,0.0,
PPS,invalid_flag,18464,c1c(CC2CN(CC(c3cc(C(=O)N)ccc3)=O)CC2)ccc(CNC(=O)Nc2ccc(CN)nc2)cc1,0.0,
PPS,invalid_flag,18476,c1cc(CN2CC(CNC(Nc3cc(C(F)(F)F)ccc3)=O)CC2)ccc1CNC(c1[nH]c2c(c(N)ncc2)[nH]1)=O,0.0,
PPS,invalid_flag,18483,c1cc(CN2CCN(C(=O)Nc3ccc(C(N)=O)cc3)CC2)ccc1CNC(c1c2c([nH]n1)CCNC(=O)c2nccc1,0.0,
PPS,invalid_flag,18492,c1c(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2cc(C(N)=O)nn2C)cc1,0.0,
PPS,invalid_flag,18508,c1c(CN2CCN(C(Nc3ccc(C(=O)N)cc3)=O)CC2)ccc(CNC(=O)Nc2ccc(C(N)=O)cc2)cc1,0.0,
PPS,invalid_flag,18515,c1cc(CN2CC(CNC(Nc3ccc(C(F)(F)F)cc3)N)=O)CC2)ccc1CNC(=O)c1[nH]c2c(c1)CCN(C)CC2,0.0,
PPS,invalid_flag,18529,c1ccc(CN2CC(CNC(c3cc(C(F)(F)F)[nH]n3)=O)CC2)ccc1CNC(=O)Nc1c2c(ccc1)C(=O)NCC2,0.0,
PPS,invalid_flag,18556,c1cc(CN2CC3C(CN(C(=O)c4cc3c([nH]nn5)nc4)CC3)C2)ccc1CNC(=O)Nc1c2cc[nH]c2ncc1,0.0,
PPS,invalid_flag,18581,c1cc(CN2CCC(CNC(=O)Nc3ccc(C(F)(F)F)nc3)CC2)ccc1CNC(=O)Nc1c2c(ccc2)CC(N)=NNC(=O)N2,0.0,
PPS,invalid_flag,18589,c1cc(CN2CCN(C(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc1CNC(=O)Nc1c2c(cc[nH]1)ccc(N)n2,0.0,
PPS,invalid_flag,18598,c1ccc(CN2C(=O)N(CC(NC(c3ccc(C(F)(F)F)cc3)N)=O)CC2)ccc1CNC(c1[nH]c2c(c1)ccc(CN)c2)=O,0.0,
PPS,invalid_flag,18615,c1cc(CN2CC(CNC(=O)Nc3ccc(C(F)(F)F)cc3)CC2)ccc1CNC(c1[nH]c2c(c2c(C(N)=O)ccc1)N)=O)CC2,0.0,
PPS,invalid_flag,18622,c1cc(CN2CCN(C(=O)NCC(Nc3ccc(C(F)(F)F)cc3)=O)CC2)ccc1CNC(Nc1c2c(cccn2)=O)[nH]n1)=O,0.0,
PPS,invalid_flag,18636,c1c(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2ccc(CN)nn2)cc1,0.0,
PPS,invalid_flag,18646,c1cc(CN2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)ccc1CNC(=O)c1c2c(c(N3CCN(C)C(=O)CC3)ccc2)nc1,0.0,
PPS,invalid_flag,18652,c1(CN2CC(CNC(c3cc(C(F)(F)F)c[nH]c3=O)=O)CC2)ccc(CNC(C(C(N)=O)N)F)(F)F)cc1,0.0,
PPS,invalid_flag,18659,c1ccc(CN2CCC(CNC(Nc3ccccc3)=O)CC2)ccc1CNC(c1c2c(cccn2)n[nH]1)=O,0.0,
PPS,invalid_flag,18667,c1cccc(CN2CCC(CNC(Nc3ccc(N)nc3)=O)CC2)cc1C1CCN(C(N)=O)C1,0.0,
PPS,invalid_flag,18669,c1ccc(NC(=O)NCc2cc(CNC(c3cc(CC(=O)N)ccc3)=O)ccc2)ccc1CNC(c1[nH]c2c(n1)ccc(N)n2)=O,0.0,
PPS,invalid_flag,18706,c1ccc(CN2CCN(C(c3ccc(C(=O)N)cc3)=O)CC2)ccc1NC(=O)Nc1c2c(cc[nH]1)nc(CN)n2,0.0,
PPS,invalid_flag,18708,c1cc(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ncc1CNC(c1c2c(c(N)ncn2)nc1)=O,0.0,
PPS,invalid_flag,18710,c1(CN2CCN(C(=O)Nc3ccc(C(=O)N)cc3)CC2)ccc(CNC(=O)Nc2sc3c(n2)CCN(C)C3)ccc1,0.0,
PPS,invalid_flag,18715,c1cc(CN2CCN(C(Nc3cc(C(=O)N)ccc3)=O)CC2)ccc1CNC(=O)Nc1c2c(cc[nH]1)ccc[n+]2[O-],0.0,
PPS,invalid_flag,18722,c1c(CN2CCC(CNC(Nc3ccc(C(F)(F)F)cc3)=O)NC2)ccc1CNC(=O)c1[nH]c2c(c1C)C(=O)NC(C)(CC)C2,0.0,
PPS,invalid_flag,18723,c1ccc(CN2CC(CNC(c3cc(C(F)(F)F)ccc3)=O)NC2)ccc1CNC(=O)Nc1c2c(cc[nH]2)cc(N)n1,0.0,
